market_id,entry_time,end_time,closed_time,resolution_time,side,stake,settle_value,pnl,market_price,model_prob,edge,kelly_raw,bet_fraction,sizing_method,cash_before_entry,wallet_before_entry,outcome_yes,cash_after_resolution,roi_on_stake
1716627,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 08:52:19+00:00,2026-04-01 08:52:19+00:00,YES,12.30317293460298,0.0,-12.30317293460298,0.455,0.4807692307692308,0.025769230769230766,0.04728299223712068,0.01182074805928017,fractional_kelly,672.2486659985018,1040.811704378055,0,383.7675519891215,-1.0
1702304,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 11:17:45+00:00,2026-04-01 11:17:45+00:00,NO,36.26131475861976,0.0,-36.26131475861976,0.795,0.6842105263157895,-0.11078947368421055,0.13935782853359815,0.03483945713339954,fractional_kelly,659.9454930638988,1040.811704378055,1,383.7675519891215,-1.0
1702303,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 12:25:53+00:00,2026-04-01 12:25:53+00:00,YES,104.08117043780551,116.29181054503408,12.21064010722857,0.895,1.0,0.10499999999999998,1.0,0.1,fractional_kelly,623.684178305279,1040.811704378055,1,500.0593625341556,0.11731843575418986
1702305,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 12:25:53+00:00,2026-04-01 12:25:53+00:00,NO,31.95474530985257,0.0,-31.95474530985257,0.78,0.6842105263157895,-0.09578947368421054,0.12280701754385966,0.030701754385964914,fractional_kelly,519.6030078674735,1040.811704378055,1,500.0593625341556,-1.0
1702327,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 13:20:13+00:00,2026-04-01 13:20:13+00:00,NO,25.948214236572007,108.11755931905003,82.16934508247803,0.76,0.6842105263157895,-0.07578947368421052,0.09972299168975068,0.02493074792243767,fractional_kelly,487.6482625576209,1040.811704378055,0,608.1769218532056,3.166666666666667
1701220,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 14:03:09+00:00,2026-04-01 14:03:09+00:00,YES,104.08117043780551,125.39900052747653,21.31783008967102,0.83,1.0,0.17000000000000004,1.0,0.1,fractional_kelly,461.7000483210489,1040.811704378055,1,733.5759223806822,0.20481927710843384
1702326,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 14:49:49+00:00,2026-04-01 14:49:49+00:00,YES,104.0811704378055,0.0,-104.0811704378055,0.835,1.0,0.16500000000000004,1.0,0.1,fractional_kelly,357.6188778832434,1040.8117043780549,0,733.5759223806822,-1.0
1702328,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 14:49:51+00:00,2026-04-01 14:49:51+00:00,NO,24.396858528903515,99.57901440368782,75.18215587478431,0.755,0.6842105263157895,-0.07078947368421051,0.09376089229696756,0.02344022307424189,fractional_kelly,253.5377074454379,1040.811704378055,0,833.15493678437,3.081632653061225
1701231,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 17:45:31+00:00,2026-04-01 17:45:31+00:00,NO,10.007804849788998,20.849593437060413,10.841788587271415,0.52,0.5,-0.020000000000000018,0.03846153846153849,0.009615384615384623,fractional_kelly,229.14084891653437,1040.811704378055,0,854.0045302214304,1.0833333333333333
1599849,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 20:25:23+00:00,2026-04-01 20:25:23+00:00,NO,30.482176401564427,0.0,-30.482176401564427,0.775,0.6842105263157895,-0.09078947368421053,0.1171477079796265,0.029286926994906624,fractional_kelly,219.13304406674536,1040.8117043780549,1,854.0045302214304,-1.0
1647490,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 21:27:37+00:00,2026-04-01 21:27:37+00:00,YES,11.330255780103426,0.0,-11.330255780103426,0.315,0.3448275862068966,0.029827586206896572,0.043543921469922,0.0108859803674805,fractional_kelly,188.65086766518093,1040.811704378055,0,0.0,-1.0
1647488,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 21:27:39+00:00,2026-04-01 21:27:39+00:00,YES,22.53127273818038,0.0,-22.53127273818038,0.405,0.45652173913043476,0.05152173913043473,0.08659115820241131,0.021647789550602828,fractional_kelly,177.3206118850775,1040.811704378055,0,0.0,-1.0
1729998,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 21:36:29+00:00,2026-04-01 21:36:29+00:00,YES,50.69976498781989,155.99927688559967,105.29951189777978,0.325,0.45652173913043476,0.13152173913043474,0.19484702093397738,0.048711755233494344,fractional_kelly,154.78933914689713,1040.811704378055,1,155.99927688559967,2.076923076923077
1647494,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 22:32:19+00:00,2026-04-01 22:32:19+00:00,NO,12.390615528310189,26.085506375389873,13.694890847079684,0.525,0.5,-0.025000000000000022,0.04761904761904766,0.011904761904761915,fractional_kelly,104.08957415907724,1040.811704378055,0,182.08478326098955,1.105263157894737
1701253,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 23:07:25+00:00,2026-04-01 23:07:25+00:00,YES,10.007804849788986,0.0,-10.007804849788986,0.46,0.4807692307692308,0.020769230769230762,0.03846153846153844,0.00961538461538461,fractional_kelly,91.69895863076705,1040.811704378055,0,182.08478326098955,-1.0
1788955,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 23:20:13+00:00,2026-04-01 23:20:13+00:00,YES,35.73525348019892,0.0,-35.73525348019892,0.37,0.45652173913043476,0.08652173913043476,0.13733609385783296,0.03433402346445824,fractional_kelly,81.69115378097807,1040.811704378055,0,182.08478326098955,-1.0
1730069,2026-03-31 21:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-02 03:33:49+00:00,2026-04-02 03:33:49+00:00,YES,45.95590030077915,50.78000033235265,4.824100031573501,0.905,1.0,0.09499999999999997,1.0,0.1,fractional_kelly,45.95590030077915,1040.8117043780549,1,351.6137248971211,0.10497237569060772
1813258,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 00:52:19+00:00,2026-04-02 00:52:19+00:00,NO,43.34336357587929,118.74894130377888,75.40557772789958,0.635,0.5294117647058824,-0.10558823529411765,0.1662806855025475,0.04157017137563687,fractional_kelly,854.0045302214304,1042.6553978866114,0,300.83372456476843,1.7397260273972603
1812456,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 04:20:35+00:00,2026-04-02 04:20:35+00:00,YES,18.97690112911759,0.0,-18.97690112911759,0.44,0.4807692307692308,0.04076923076923078,0.07280219780219782,0.018200549450549455,fractional_kelly,810.6611666455511,1042.6553978866114,0,351.6137248971211,-1.0
1730086,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 04:33:03+00:00,2026-04-02 04:33:03+00:00,YES,104.26553978866114,117.81416925272445,13.54862946406331,0.885,1.0,0.11499999999999999,1.0,0.1,fractional_kelly,791.6842655164336,1042.6553978866114,1,469.42789414984554,0.12994350282485873
1784596,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 04:52:41+00:00,2026-04-02 04:52:41+00:00,NO,32.56714113476653,82.44845856902919,49.881317434262655,0.605,0.5294117647058824,-0.07558823529411762,0.12493923189110351,0.031234807972775877,fractional_kelly,687.4187257277724,1042.6553978866114,0,551.8763527188747,1.5316455696202531
1722587,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 04:53:49+00:00,2026-04-02 04:53:49+00:00,NO,39.112359237492214,0.0,-39.112359237492214,0.805,0.6842105263157895,-0.12078947368421056,0.1500490356325597,0.037512258908139924,fractional_kelly,654.8515845930059,1042.6553978866114,1,551.8763527188747,-1.0
1730081,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:21:53+00:00,2026-04-02 05:21:53+00:00,YES,30.31403551649832,78.73775458830733,48.423719071809,0.385,0.45652173913043476,0.07152173913043475,0.11629551078119471,0.029073877695298678,fractional_kelly,615.7392253555137,1042.6553978866114,1,630.614107307182,1.5974025974025974
1508056,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:23:41+00:00,2026-04-02 05:23:41+00:00,YES,17.15621939197715,79.79636926501,62.640149873032854,0.215,0.26666666666666666,0.051666666666666666,0.06581740976645435,0.016454352441613588,fractional_kelly,585.4251898390154,1042.6553978866114,1,710.410476572192,3.6511627906976747
1730082,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:26:45+00:00,2026-04-02 05:26:45+00:00,NO,104.26553978866114,111.5139462980333,7.24840650937216,0.065,0.0,-0.065,1.0,0.1,fractional_kelly,568.2689704470382,1042.6553978866114,0,821.9244228702253,0.06951871657754005
1813219,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:33:37+00:00,2026-04-02 05:33:37+00:00,NO,12.412564260554907,0.0,-12.412564260554907,0.525,0.5,-0.025000000000000022,0.04761904761904766,0.011904761904761915,fractional_kelly,464.00343065837706,1042.6553978866114,1,821.9244228702253,-1.0
1818912,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:45:39+00:00,2026-04-02 05:45:39+00:00,NO,12.017888131443472,27.006490183019043,14.98860205157557,0.555,0.5294117647058824,-0.02558823529411769,0.046104928457869704,0.011526232114467426,fractional_kelly,451.59086639782214,1042.6553978866114,0,848.9309130532444,1.2471910112359554
1745866,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:49:51+00:00,2026-04-02 05:49:51+00:00,NO,16.418701606491382,0.0,-16.418701606491382,0.565,0.5294117647058824,-0.03558823529411759,0.06298802706923468,0.01574700676730867,fractional_kelly,439.57297826637864,1042.6553978866114,1,848.9309130532444,-1.0
1730079,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 05:57:09+00:00,2026-04-02 05:57:09+00:00,YES,16.76784996601276,115.64034459319147,98.87249462717871,0.145,0.2,0.05500000000000002,0.06432748538011698,0.016081871345029246,fractional_kelly,423.1542766598873,1042.6553978866114,1,964.5712576464358,5.8965517241379315
1807744,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 06:25:23+00:00,2026-04-02 06:25:23+00:00,NO,36.27603070121997,94.22345636680512,57.94742566558515,0.615,0.5294117647058824,-0.08558823529411763,0.13916786226685793,0.03479196556671448,fractional_kelly,406.3864266938745,1042.6553978866114,0,1058.794714013241,1.5974025974025974
1812083,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 06:34:35+00:00,2026-04-02 06:34:35+00:00,NO,12.412564260554907,26.131714232747175,13.719149972192268,0.525,0.5,-0.025000000000000022,0.04761904761904766,0.011904761904761915,fractional_kelly,370.11039599265456,1042.6553978866114,0,1084.926428245988,1.105263157894737
1730083,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 06:36:33+00:00,2026-04-02 06:36:33+00:00,YES,104.26553978866114,112.71950247422826,8.45396268556712,0.925,1.0,0.07499999999999996,1.0,0.1,fractional_kelly,357.69783173209964,1042.6553978866114,1,1197.6459307202163,0.08108108108108109
1730084,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 06:42:37+00:00,2026-04-02 06:42:37+00:00,YES,104.26553978866114,119.16061690132702,14.895077112665874,0.875,1.0,0.125,1.0,0.1,fractional_kelly,253.43229194343849,1042.6553978866114,1,1316.8065476215434,0.14285714285714282
1508061,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 06:49:29+00:00,2026-04-02 06:49:29+00:00,YES,25.281778042401122,0.0,-25.281778042401122,0.425,0.4807692307692308,0.05576923076923079,0.09698996655518399,0.024247491638795998,fractional_kelly,149.16675215477733,1042.6553978866114,0,1316.8065476215434,-1.0
1724269,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 07:17:27+00:00,2026-04-02 07:17:27+00:00,NO,39.8662358015469,0.0,-39.8662358015469,0.625,0.5294117647058824,-0.09558823529411764,0.15294117647058822,0.038235294117647055,fractional_kelly,123.8849741123762,1042.6553978866114,1,1316.8065476215434,-1.0
1810908,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 07:26:05+00:00,2026-04-02 07:26:05+00:00,NO,28.733583011457515,0.0,-28.733583011457515,0.595,0.5294117647058824,-0.06558823529411761,0.11023232822540775,0.027558082056351938,fractional_kelly,84.01873831082929,1042.6553978866114,1,1316.8065476215434,-1.0
1812838,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 07:26:05+00:00,2026-04-02 07:26:05+00:00,NO,12.017888131443472,0.0,-12.017888131443472,0.555,0.5294117647058824,-0.02558823529411769,0.046104928457869704,0.011526232114467426,fractional_kelly,55.28515529937178,1042.6553978866114,1,1316.8065476215434,-1.0
1741472,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 09:18:03+00:00,2026-04-02 09:18:03+00:00,YES,21.81103346193962,76.52994197171797,54.71890850977836,0.285,0.3448275862068966,0.0598275862068966,0.08367494574391132,0.02091873643597783,fractional_kelly,43.26726716792831,1042.6553978866114,1,1393.3364895932614,2.508771929824562
1730732,2026-04-01 21:00:00+00:00,2026-04-01 23:00:00+00:00,2026-04-02 11:15:55+00:00,2026-04-02 11:15:55+00:00,YES,21.45623370598869,0.0,-21.45623370598869,0.325,0.45652173913043476,0.13152173913043474,0.19484702093397738,0.048711755233494344,fractional_kelly,21.45623370598869,1042.6553978866114,0,1393.3364895932614,-1.0
1758988,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 04:04:55+00:00,2026-04-03 04:04:55+00:00,NO,16.059919792609158,0.0,-16.059919792609158,0.555,0.5294117647058824,-0.02558823529411769,0.046104928457869704,0.011526232114467426,fractional_kelly,1393.3364895932614,1393.3364895932614,1,0.0,-1.0
1745913,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 04:30:53+00:00,2026-04-03 04:30:53+00:00,YES,14.360850683727277,56.31706150481285,41.95621082108557,0.255,0.2857142857142857,0.030714285714285694,0.041227229146692204,0.010306807286673051,fractional_kelly,1377.2765698006522,1393.3364895932614,1,56.31706150481285,2.9215686274509802
1745921,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 04:31:47+00:00,2026-04-03 04:31:47+00:00,YES,25.35948968009714,0.0,-25.35948968009714,0.44,0.4807692307692308,0.04076923076923078,0.07280219780219782,0.018200549450549455,fractional_kelly,1362.915719116925,1393.3364895932614,0,56.31706150481285,-1.0
1515671,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 04:36:01+00:00,2026-04-03 04:36:01+00:00,YES,39.16182441164494,0.0,-39.16182441164494,0.415,0.4807692307692308,0.0657692307692308,0.11242603550295864,0.02810650887573966,fractional_kelly,1337.5562294368278,1393.3364895932614,0,56.31706150481285,-1.0
1515666,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 04:43:03+00:00,2026-04-03 04:43:03+00:00,YES,22.92644966952819,0.0,-22.92644966952819,0.215,0.26666666666666666,0.051666666666666666,0.06581740976645435,0.016454352441613588,fractional_kelly,1298.394405025183,1393.3364895932616,0,56.31706150481285,-1.0
1832205,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 05:38:43+00:00,2026-04-03 05:38:43+00:00,YES,22.44980830425734,50.44900742529739,27.99919912104005,0.445,0.4807692307692308,0.035769230769230775,0.06444906444906447,0.016112266112266117,fractional_kelly,1275.4679553556548,1393.3364895932616,1,106.76606893011024,1.247191011235955
1515676,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 05:49:13+00:00,2026-04-03 05:49:13+00:00,YES,59.30813302035704,0.0,-59.30813302035704,0.345,0.45652173913043476,0.11152173913043478,0.17026219714570195,0.04256554928642549,fractional_kelly,1253.0181470513974,1393.3364895932614,0,106.76606893011024,-1.0
1742613,2026-04-02 21:00:00+00:00,2026-04-02 23:00:00+00:00,2026-04-03 06:19:29+00:00,2026-04-03 06:19:29+00:00,YES,9.996343468384326,0.0,-9.996343468384326,0.245,0.26666666666666666,0.021666666666666667,0.02869757174392936,0.00717439293598234,fractional_kelly,1193.7100140310404,1393.3364895932614,0,106.76606893011024,-1.0
