horizon_min,volume_bucket,bin_start,bin_end,bin_mid,n,mean_signed_isotonic_gap,mean_abs_isotonic_gap,decile_volume_min,decile_volume_max
240,Decile 10 (highest),0.9,1.0,0.95,40,-0.017349999999999956,0.017349999999999956,649370.9538039993,172972056.63332495
300,Decile 1 (lowest),0.0,0.1,0.05,54,0.0018326584570962383,0.005541571094794483,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.1,0.2,0.15000000000000002,11,-0.03675603225603225,0.03675603225603225,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.2,0.30000000000000004,0.25,24,-0.0698145204027557,0.07783253842077371,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.3,0.4,0.35,10,-0.02347058823529411,0.02517647058823529,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.4,0.5,0.45,26,-0.012701488361509392,0.013319465889599282,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.5,0.6,0.55,400,-8.838787097043666e-05,0.002358913347136854,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.6,0.7,0.6499999999999999,8,0.0528919491525424,0.0528919491525424,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.7,0.7999999999999999,0.75,7,0.08377481102833215,0.08377481102833215,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.8,0.9,0.8500000000000001,2,-0.010681818181818181,0.010681818181818181,88432.19110999956,98201.25242799985
300,Decile 1 (lowest),0.9,1.0,0.95,13,-0.009846153846153812,0.009846153846153812,88432.19110999956,98201.25242799985
300,Decile 2,0.0,0.1,0.05,46,0.0013455997753631548,0.005413412023085448,98214.43023500017,107639.88549599989
300,Decile 2,0.1,0.2,0.15000000000000002,12,-0.04026131901131901,0.04026131901131901,98214.43023500017,107639.88549599989
300,Decile 2,0.2,0.30000000000000004,0.25,17,-0.09075815954362666,0.09551173665014495,98214.43023500017,107639.88549599989
300,Decile 2,0.3,0.4,0.35,7,-0.03647058823529412,0.03890756302521009,98214.43023500017,107639.88549599989
300,Decile 2,0.4,0.5,0.45,26,-0.015919309660579892,0.01653728718866978,98214.43023500017,107639.88549599989
300,Decile 2,0.5,0.6,0.55,419,0.00012974471888919128,0.0024044918231191344,98214.43023500017,107639.88549599989
300,Decile 2,0.6,0.7,0.6499999999999999,10,0.03873609453330151,0.03873609453330151,98214.43023500017,107639.88549599989
300,Decile 2,0.7,0.7999999999999999,0.75,2,0.06571850019033115,0.06571850019033115,98214.43023500017,107639.88549599989
300,Decile 2,0.8,0.9,0.8500000000000001,2,0.029318181818181743,0.029318181818181743,98214.43023500017,107639.88549599989
300,Decile 2,0.9,1.0,0.95,14,-0.008892857142857116,0.008892857142857116,98214.43023500017,107639.88549599989
300,Decile 3,0.0,0.1,0.05,55,0.0018970476300311384,0.005735199882576195,107681.26591599987,118555.48548199976
300,Decile 3,0.1,0.2,0.15000000000000002,7,-0.031020691020691014,0.031020691020691014,107681.26591599987,118555.48548199976
300,Decile 3,0.2,0.30000000000000004,0.25,6,-0.06488959547783078,0.07609079667903197,107681.26591599987,118555.48548199976
300,Decile 3,0.3,0.4,0.35,13,-0.04070135746606334,0.04355203619909502,107681.26591599987,118555.48548199976
300,Decile 3,0.4,0.5,0.45,28,-0.012360493143907003,0.013724859115014549,107681.26591599987,118555.48548199976
300,Decile 3,0.5,0.6,0.55,412,0.00019739595189783877,0.0025270224705008504,107681.26591599987,118555.48548199976
300,Decile 3,0.6,0.7,0.6499999999999999,10,0.03662652184292196,0.03662652184292196,107681.26591599987,118555.48548199976
300,Decile 3,0.7,0.7999999999999999,0.75,5,0.07855500570993526,0.07855500570993526,107681.26591599987,118555.48548199976
300,Decile 3,0.8,0.9,0.8500000000000001,1,-0.013181818181818183,0.013181818181818183,107681.26591599987,118555.48548199976
300,Decile 3,0.9,1.0,0.95,17,-0.007117647058823484,0.007117647058823484,107681.26591599987,118555.48548199976
300,Decile 4,0.0,0.1,0.05,64,0.0011770683168031368,0.0041599116307231,118571.02001000008,132123.4132850001
300,Decile 4,0.1,0.2,0.15000000000000002,2,-0.06807692307692308,0.06807692307692308,118571.02001000008,132123.4132850001
300,Decile 4,0.2,0.30000000000000004,0.25,11,-0.1103475935828877,0.1103475935828877,118571.02001000008,132123.4132850001
300,Decile 4,0.3,0.4,0.35,7,-0.034327731092436975,0.034327731092436975,118571.02001000008,132123.4132850001
300,Decile 4,0.4,0.5,0.45,23,-0.015111677954247702,0.015375478638175401,118571.02001000008,132123.4132850001
300,Decile 4,0.5,0.6,0.55,420,0.0003652893599894709,0.002447978376581406,118571.02001000008,132123.4132850001
300,Decile 4,0.6,0.7,0.6499999999999999,5,0.0520169491525424,0.0520169491525424,118571.02001000008,132123.4132850001
300,Decile 4,0.7,0.7999999999999999,0.75,8,0.08544204415683287,0.08544204415683287,118571.02001000008,132123.4132850001
300,Decile 4,0.8,0.9,0.8500000000000001,3,0.022484848484848403,0.024606060606060593,118571.02001000008,132123.4132850001
300,Decile 4,0.9,1.0,0.95,12,-0.00820833333333329,0.00820833333333329,118571.02001000008,132123.4132850001
300,Decile 5,0.0,0.1,0.05,47,0.002807856709942901,0.0033683849564579414,132129.28432300003,148570.3408609997
300,Decile 5,0.1,0.2,0.15000000000000002,3,-0.03499110649110649,0.03499110649110649,132129.28432300003,148570.3408609997
300,Decile 5,0.2,0.30000000000000004,0.25,12,-0.07342881116410528,0.0829633456986398,132129.28432300003,148570.3408609997
300,Decile 5,0.3,0.4,0.35,2,-0.011470588235294094,0.03,132129.28432300003,148570.3408609997
300,Decile 5,0.4,0.5,0.45,18,-0.015122136986808254,0.015459215638493649,132129.28432300003,148570.3408609997
300,Decile 5,0.5,0.6,0.55,436,0.0005314658549307102,0.002168390655942388,132129.28432300003,148570.3408609997
300,Decile 5,0.6,0.7,0.6499999999999999,10,0.05023609453330152,0.05023609453330152,132129.28432300003,148570.3408609997
300,Decile 5,0.7,0.7999999999999999,0.75,3,0.09118322547900011,0.09118322547900011,132129.28432300003,148570.3408609997
300,Decile 5,0.8,0.9,0.8500000000000001,6,0.019318181818181752,0.025378787878787817,132129.28432300003,148570.3408609997
300,Decile 5,0.9,1.0,0.95,18,-0.005416666666666625,0.005416666666666625,132129.28432300003,148570.3408609997
300,Decile 6,0.0,0.1,0.05,57,0.002146860780136248,0.002409229595728452,148583.75915899948,170618.81679699983
300,Decile 6,0.1,0.2,0.15000000000000002,4,-0.04691787941787942,0.04691787941787942,148583.75915899948,170618.81679699983
300,Decile 6,0.2,0.30000000000000004,0.25,13,-0.08053442582854348,0.09136602666014432,148583.75915899948,170618.81679699983
300,Decile 6,0.3,0.4,0.35,12,-0.021012254901960768,0.027615196078431367,148583.75915899948,170618.81679699983
300,Decile 6,0.4,0.5,0.45,26,-0.0192369918456658,0.01985496937375569,148583.75915899948,170618.81679699983
300,Decile 6,0.5,0.6,0.55,414,0.0005327470794977498,0.002382058735029483,148583.75915899948,170618.81679699983
300,Decile 6,0.6,0.7,0.6499999999999999,5,0.05523609453330154,0.05523609453330154,148583.75915899948,170618.81679699983
300,Decile 6,0.7,0.7999999999999999,0.75,3,0.09044600938967133,0.09044600938967133,148583.75915899948,170618.81679699983
300,Decile 6,0.9,1.0,0.95,20,-0.0015249999999999487,0.0015249999999999487,148583.75915899948,170618.81679699983
300,Decile 7,0.0,0.1,0.05,86,0.0016535336982671457,0.0021943098218332696,170762.16654600005,210976.3050899992
300,Decile 7,0.1,0.2,0.15000000000000002,12,-0.03356433356433356,0.03356433356433356,170762.16654600005,210976.3050899992
300,Decile 7,0.2,0.30000000000000004,0.25,13,-0.07883759324935796,0.08736150177326649,170762.16654600005,210976.3050899992
300,Decile 7,0.3,0.4,0.35,16,-0.02584558823529411,0.029227941176470585,170762.16654600005,210976.3050899992
300,Decile 7,0.4,0.5,0.45,36,-0.02075465347321688,0.022093604784078305,170762.16654600005,210976.3050899992
300,Decile 7,0.5,0.6,0.55,353,8.55741488293286e-07,0.0030384680875585627,170762.16654600005,210976.3050899992
300,Decile 7,0.6,0.7,0.6499999999999999,8,0.04115391501551685,0.04115391501551685,170762.16654600005,210976.3050899992
300,Decile 7,0.7,0.7999999999999999,0.75,4,0.08196850019033117,0.08196850019033117,170762.16654600005,210976.3050899992
300,Decile 7,0.8,0.9,0.8500000000000001,4,0.019318181818181762,0.02340909090909085,170762.16654600005,210976.3050899992
300,Decile 7,0.9,1.0,0.95,23,-0.005956521739130387,0.005956521739130387,170762.16654600005,210976.3050899992
300,Decile 8,0.0,0.1,0.05,152,0.0014292579165882649,0.003892489104637965,211009.22331499984,334160.6735170003
300,Decile 8,0.1,0.2,0.15000000000000002,9,-0.030366520366520364,0.030366520366520364,211009.22331499984,334160.6735170003
300,Decile 8,0.2,0.30000000000000004,0.25,19,-0.0581906674476334,0.07372883719632944,211009.22331499984,334160.6735170003
300,Decile 8,0.3,0.4,0.35,27,-0.022396514161220037,0.026928104575163397,211009.22331499984,334160.6735170003
300,Decile 8,0.4,0.5,0.45,47,-0.01770706137381739,0.019074501010441825,211009.22331499984,334160.6735170003
300,Decile 8,0.5,0.6,0.55,216,-0.0011232765920178162,0.00575884594270001,211009.22331499984,334160.6735170003
300,Decile 8,0.6,0.7,0.6499999999999999,20,0.04637652184292196,0.04637652184292196,211009.22331499984,334160.6735170003
300,Decile 8,0.7,0.7999999999999999,0.75,12,0.08034989214566678,0.08034989214566678,211009.22331499984,334160.6735170003
300,Decile 8,0.8,0.9,0.8500000000000001,8,-0.00965909090909095,0.030227272727272686,211009.22331499984,334160.6735170003
300,Decile 8,0.9,1.0,0.95,45,-0.005933333333333284,0.005933333333333284,211009.22331499984,334160.6735170003
300,Decile 9,0.0,0.1,0.05,156,0.0030116047745358094,0.0035195815553761586,334617.3126600003,676484.4567290006
300,Decile 9,0.1,0.2,0.15000000000000002,19,-0.04193660867345078,0.04193660867345078,334617.3126600003,676484.4567290006
300,Decile 9,0.2,0.30000000000000004,0.25,27,-0.06863142554319025,0.08131410822587293,334617.3126600003,676484.4567290006
300,Decile 9,0.3,0.4,0.35,40,-0.026345588235294114,0.03125735294117647,334617.3126600003,676484.4567290006
300,Decile 9,0.4,0.5,0.45,78,-0.020049064759063578,0.020873034796516764,334617.3126600003,676484.4567290006
300,Decile 9,0.5,0.6,0.55,101,-0.0018423097561026075,0.010923778681503541,334617.3126600003,676484.4567290006
300,Decile 9,0.6,0.7,0.6499999999999999,34,0.04861363093817143,0.04861363093817143,334617.3126600003,676484.4567290006
300,Decile 9,0.7,0.7999999999999999,0.75,26,0.09206465403648503,0.09206465403648503,334617.3126600003,676484.4567290006
300,Decile 9,0.8,0.9,0.8500000000000001,10,-0.001513636363636428,0.02639545454545452,334617.3126600003,676484.4567290006
300,Decile 9,0.9,1.0,0.95,64,-0.01405468749999996,0.01405468749999996,334617.3126600003,676484.4567290006
300,Decile 10 (highest),0.0,0.1,0.05,171,0.002665214626155209,0.0050591249584384605,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.1,0.2,0.15000000000000002,30,-0.042616851466851464,0.042616851466851464,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.2,0.30000000000000004,0.25,24,-0.086415971118177,0.09523353868574458,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.3,0.4,0.35,58,-0.01782403651115618,0.027465010141987836,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.4,0.5,0.45,92,-0.014439213110543156,0.016251621513083462,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.5,0.6,0.55,77,-0.0060175776913988874,0.015476540787562972,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.6,0.7,0.6499999999999999,26,0.0458430504801954,0.0458430504801954,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.7,0.7999999999999999,0.75,21,0.0865129062664274,0.0865129062664274,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.8,0.9,0.8500000000000001,16,-0.028238636363636396,0.06130681818181814,677047.8996270108,172972056.63332495
300,Decile 10 (highest),0.9,1.0,0.95,40,-0.02104999999999996,0.02104999999999996,677047.8996270108,172972056.63332495
360,Decile 1 (lowest),0.0,0.1,0.05,51,0.0007498999599839939,0.0025346138455382156,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.1,0.2,0.15000000000000002,14,-0.07831195335276966,0.07831195335276966,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.2,0.30000000000000004,0.25,24,-0.05758098096474149,0.05758098096474149,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.3,0.4,0.35,10,-0.019413043478260877,0.02528260869565218,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.4,0.5,0.45,22,-0.013071551416984956,0.016178780793499048,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.5,0.6,0.55,385,-0.0013835295694335876,0.0017495015511280183,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.6,0.7,0.6499999999999999,10,0.05695430107526885,0.05695430107526885,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.7,0.7999999999999999,0.75,5,0.07333333333333336,0.07333333333333336,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.8,0.9,0.8500000000000001,3,0.042920227920227906,0.042920227920227906,88432.19110999956,98214.43023500017
360,Decile 1 (lowest),0.9,1.0,0.95,13,-0.008692307692307657,0.008692307692307657,88432.19110999956,98214.43023500017
360,Decile 2,0.0,0.1,0.05,46,0.003280538302277433,0.004108695652173913,98234.50994099976,107762.81570900002
360,Decile 2,0.1,0.2,0.15000000000000002,14,-0.07027696793002915,0.07027696793002915,98234.50994099976,107762.81570900002
360,Decile 2,0.2,0.30000000000000004,0.25,16,-0.06773420262816353,0.06773420262816353,98234.50994099976,107762.81570900002
360,Decile 2,0.3,0.4,0.35,9,-0.026690821256038652,0.03185990338164252,98234.50994099976,107762.81570900002
360,Decile 2,0.4,0.5,0.45,23,-0.014277214823786879,0.018035980602188004,98234.50994099976,107762.81570900002
360,Decile 2,0.5,0.6,0.55,399,-0.001603311106147874,0.0020132078583710604,98234.50994099976,107762.81570900002
360,Decile 2,0.6,0.7,0.6499999999999999,11,0.04383512544802871,0.04383512544802871,98234.50994099976,107762.81570900002
360,Decile 2,0.7,0.7999999999999999,0.75,2,0.06583333333333335,0.06583333333333335,98234.50994099976,107762.81570900002
360,Decile 2,0.8,0.9,0.8500000000000001,2,0.06972222222222219,0.06972222222222219,98234.50994099976,107762.81570900002
360,Decile 2,0.9,1.0,0.95,14,-0.009107142857142822,0.009107142857142822,98234.50994099976,107762.81570900002
360,Decile 3,0.0,0.1,0.05,52,0.001776098901098902,0.0035140633176347466,107855.96399199976,118843.30919599978
360,Decile 3,0.1,0.2,0.15000000000000002,9,-0.08149092970521542,0.08149092970521542,107855.96399199976,118843.30919599978
360,Decile 3,0.2,0.30000000000000004,0.25,8,-0.06707251784555485,0.06707251784555485,107855.96399199976,118843.30919599978
360,Decile 3,0.3,0.4,0.35,11,-0.0341304347826087,0.03590909090909092,107855.96399199976,118843.30919599978
360,Decile 3,0.4,0.5,0.45,24,-0.011685581180362956,0.01532805429864253,107855.96399199976,118843.30919599978
360,Decile 3,0.5,0.6,0.55,398,-0.0015441781840664095,0.001998572135785729,107855.96399199976,118843.30919599978
360,Decile 3,0.6,0.7,0.6499999999999999,10,0.04670430107526885,0.04670430107526885,107855.96399199976,118843.30919599978
360,Decile 3,0.7,0.7999999999999999,0.75,6,0.04707264957264958,0.04707264957264958,107855.96399199976,118843.30919599978
360,Decile 3,0.8,0.9,0.8500000000000001,2,0.06399572649572649,0.06399572649572649,107855.96399199976,118843.30919599978
360,Decile 3,0.9,1.0,0.95,17,-0.007176470588235249,0.007176470588235249,107855.96399199976,118843.30919599978
360,Decile 4,0.0,0.1,0.05,66,0.003292774685631829,0.003983457019171306,118852.31544399985,132708.85660999993
360,Decile 4,0.1,0.2,0.15000000000000002,2,-0.07723979591836735,0.07723979591836735,118852.31544399985,132708.85660999993
360,Decile 4,0.2,0.30000000000000004,0.25,10,-0.07610081116158339,0.07610081116158339,118852.31544399985,132708.85660999993
360,Decile 4,0.3,0.4,0.35,8,-0.02766304347826088,0.030434782608695664,118852.31544399985,132708.85660999993
360,Decile 4,0.4,0.5,0.45,21,-0.013640468594385634,0.01654369440083725,118852.31544399985,132708.85660999993
360,Decile 4,0.5,0.6,0.55,401,-0.0011482052672955666,0.0016196771449294917,118852.31544399985,132708.85660999993
360,Decile 4,0.6,0.7,0.6499999999999999,6,0.061523297491039464,0.061523297491039464,118852.31544399985,132708.85660999993
360,Decile 4,0.7,0.7999999999999999,0.75,7,0.05796703296703298,0.05796703296703298,118852.31544399985,132708.85660999993
360,Decile 4,0.8,0.9,0.8500000000000001,2,0.06024572649572646,0.06024572649572646,118852.31544399985,132708.85660999993
360,Decile 4,0.9,1.0,0.95,13,-0.007653846153846105,0.007653846153846105,118852.31544399985,132708.85660999993
360,Decile 5,0.0,0.1,0.05,50,0.003354285714285715,0.003683809523809524,132732.5917869998,149354.67323999983
360,Decile 5,0.1,0.2,0.15000000000000002,1,-0.04448979591836735,0.04448979591836735,132732.5917869998,149354.67323999983
360,Decile 5,0.2,0.30000000000000004,0.25,12,-0.06650854423534498,0.06650854423534498,132732.5917869998,149354.67323999983
360,Decile 5,0.3,0.4,0.35,4,-0.022010869565217403,0.02690217391304349,132732.5917869998,149354.67323999983
360,Decile 5,0.4,0.5,0.45,23,-0.010089656956001022,0.01769012039889389,132732.5917869998,149354.67323999983
360,Decile 5,0.5,0.6,0.55,409,-0.0010365558451555007,0.0014336065015048002,132732.5917869998,149354.67323999983
360,Decile 5,0.6,0.7,0.6499999999999999,11,0.054289670902574166,0.054289670902574166,132732.5917869998,149354.67323999983
360,Decile 5,0.7,0.7999999999999999,0.75,3,0.05914529914529917,0.05914529914529917,132732.5917869998,149354.67323999983
360,Decile 5,0.8,0.9,0.8500000000000001,4,0.01041666666666663,0.07041666666666663,132732.5917869998,149354.67323999983
360,Decile 5,0.9,1.0,0.95,20,-0.009149999999999959,0.009149999999999959,132732.5917869998,149354.67323999983
360,Decile 6,0.0,0.1,0.05,55,0.0018292517006802728,0.0026675943104514533,149359.23696399995,172527.84156999958
360,Decile 6,0.1,0.2,0.15000000000000002,3,-0.07282312925170069,0.07282312925170069,149359.23696399995,172527.84156999958
360,Decile 6,0.2,0.30000000000000004,0.25,13,-0.0477916437877502,0.0477916437877502,149359.23696399995,172527.84156999958
360,Decile 6,0.3,0.4,0.35,11,-0.019867588932806324,0.02874901185770751,149359.23696399995,172527.84156999958
360,Decile 6,0.4,0.5,0.45,23,-0.011156776315014072,0.018912737044326843,149359.23696399995,172527.84156999958
360,Decile 6,0.5,0.6,0.55,406,-0.0013526729441003735,0.0017825678420784225,149359.23696399995,172527.84156999958
360,Decile 6,0.6,0.7,0.6499999999999999,4,0.07402329749103947,0.07402329749103947,149359.23696399995,172527.84156999958
360,Decile 6,0.7,0.7999999999999999,0.75,3,0.06333333333333335,0.06333333333333335,149359.23696399995,172527.84156999958
360,Decile 6,0.9,1.0,0.95,18,-0.0004999999999999449,0.0004999999999999449,149359.23696399995,172527.84156999958
360,Decile 7,0.0,0.1,0.05,95,0.0010539921231650558,0.0021685642678123886,172600.85523000025,216362.3741489997
360,Decile 7,0.1,0.2,0.15000000000000002,14,-0.06920553935860059,0.06920553935860059,172600.85523000025,216362.3741489997
360,Decile 7,0.2,0.30000000000000004,0.25,10,-0.05542764438676183,0.05542764438676183,172600.85523000025,216362.3741489997
360,Decile 7,0.3,0.4,0.35,18,-0.03515700483091788,0.035688405797101454,172600.85523000025,216362.3741489997
360,Decile 7,0.4,0.5,0.45,35,-0.014430261995832952,0.02103775548411186,172600.85523000025,216362.3741489997
360,Decile 7,0.5,0.6,0.55,320,-0.001521349758541388,0.0025203366982304467,172600.85523000025,216362.3741489997
360,Decile 7,0.6,0.7,0.6499999999999999,10,0.05670430107526886,0.05670430107526886,172600.85523000025,216362.3741489997
360,Decile 7,0.7,0.7999999999999999,0.75,5,0.06633333333333336,0.06633333333333336,172600.85523000025,216362.3741489997
360,Decile 7,0.8,0.9,0.8500000000000001,4,0.05935897435897433,0.05935897435897433,172600.85523000025,216362.3741489997
360,Decile 7,0.9,1.0,0.95,25,-0.005679999999999952,0.005679999999999952,172600.85523000025,216362.3741489997
360,Decile 8,0.0,0.1,0.05,148,0.0018174986210700505,0.003038954771097628,216374.3578990001,342148.3327320001
360,Decile 8,0.1,0.2,0.15000000000000002,7,-0.07363411078717201,0.07363411078717201,216374.3578990001,342148.3327320001
360,Decile 8,0.2,0.30000000000000004,0.25,18,-0.058501694426418616,0.058501694426418616,216374.3578990001,342148.3327320001
360,Decile 8,0.3,0.4,0.35,27,-0.020845410628019326,0.02548309178743962,216374.3578990001,342148.3327320001
360,Decile 8,0.4,0.5,0.45,50,-0.01619660846537341,0.021150886165233154,216374.3578990001,342148.3327320001
360,Decile 8,0.5,0.6,0.55,196,-0.0025011463681931657,0.0047520925933097315,216374.3578990001,342148.3327320001
360,Decile 8,0.6,0.7,0.6499999999999999,20,0.05854480286738355,0.05854480286738355,216374.3578990001,342148.3327320001
360,Decile 8,0.7,0.7999999999999999,0.75,12,0.06186965811965814,0.06186965811965814,216374.3578990001,342148.3327320001
360,Decile 8,0.8,0.9,0.8500000000000001,9,0.009370845204178512,0.06270417853751184,216374.3578990001,342148.3327320001
360,Decile 8,0.9,1.0,0.95,50,-0.00680999999999995,0.00680999999999995,216374.3578990001,342148.3327320001
360,Decile 9,0.0,0.1,0.05,154,0.002608180934711547,0.003584768972524075,342182.14203400014,689903.4105250001
360,Decile 9,0.1,0.2,0.15000000000000002,14,-0.08502551020408164,0.08502551020408164,342182.14203400014,689903.4105250001
360,Decile 9,0.2,0.30000000000000004,0.25,31,-0.05197483829101336,0.05197483829101336,342182.14203400014,689903.4105250001
360,Decile 9,0.3,0.4,0.35,39,-0.02614269788182832,0.030156075808249725,342182.14203400014,689903.4105250001
360,Decile 9,0.4,0.5,0.45,76,-0.013727638166179463,0.019781598452589744,342182.14203400014,689903.4105250001
360,Decile 9,0.5,0.6,0.55,92,-0.007630826110427603,0.01194362937752509,342182.14203400014,689903.4105250001
360,Decile 9,0.6,0.7,0.6499999999999999,39,0.057442790184725714,0.057442790184725714,342182.14203400014,689903.4105250001
360,Decile 9,0.7,0.7999999999999999,0.75,25,0.07223794871794874,0.07223794871794874,342182.14203400014,689903.4105250001
360,Decile 9,0.8,0.9,0.8500000000000001,11,0.013711344211344194,0.08007498057498055,342182.14203400014,689903.4105250001
360,Decile 9,0.9,1.0,0.95,57,-0.01142105263157891,0.01142105263157891,342182.14203400014,689903.4105250001
360,Decile 10 (highest),0.0,0.1,0.05,167,0.0035034013605442192,0.00466621858324168,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.1,0.2,0.15000000000000002,30,-0.0831908163265306,0.0831908163265306,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.2,0.30000000000000004,0.25,26,-0.05601906853691408,0.05601906853691408,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.3,0.4,0.35,51,-0.02195907928388748,0.025650468883205463,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.4,0.5,0.45,83,-0.009347548822902757,0.0157210934924646,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.5,0.6,0.55,81,-0.007388446877694168,0.012185160085539588,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.6,0.7,0.6499999999999999,25,0.04583010752688176,0.04583010752688176,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.7,0.7999999999999999,0.75,21,0.07235103785103786,0.07235103785103786,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.8,0.9,0.8500000000000001,14,0.012451159951159934,0.07816544566544563,689942.2988790005,172972056.63332495
360,Decile 10 (highest),0.9,1.0,0.95,39,-0.020935897435897393,0.020935897435897393,689942.2988790005,172972056.63332495
420,Decile 1 (lowest),0.0,0.1,0.05,50,0.0030923836657169982,0.004376923076923077,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.1,0.2,0.15000000000000002,16,-0.05908333333333335,0.05908333333333335,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.2,0.30000000000000004,0.25,22,-0.05749670619235839,0.06037549407114626,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.3,0.4,0.35,10,-0.048717729093278005,0.048717729093278005,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.4,0.5,0.45,25,-0.013126224093684555,0.013289727743319591,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.5,0.6,0.55,363,0.0013924802064485542,0.0029776641144039595,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.6,0.7,0.6499999999999999,11,0.045175236528177704,0.045175236528177704,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.7,0.7999999999999999,0.75,4,0.0928846153846154,0.0928846153846154,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.8,0.9,0.8500000000000001,3,0.011832358674463936,0.011832358674463936,88432.19110999956,98174.77404899996
420,Decile 1 (lowest),0.9,1.0,0.95,13,-0.00896153846153843,0.00896153846153843,88432.19110999956,98174.77404899996
420,Decile 2,0.0,0.1,0.05,45,0.0029752664345256935,0.003562393162393163,98201.25242799985,107855.96399199976
420,Decile 2,0.1,0.2,0.15000000000000002,14,-0.03722619047619048,0.051583333333333335,98201.25242799985,107855.96399199976
420,Decile 2,0.2,0.30000000000000004,0.25,15,-0.062768115942029,0.06454589371980676,98201.25242799985,107855.96399199976
420,Decile 2,0.3,0.4,0.35,11,-0.062455396507174736,0.062455396507174736,98201.25242799985,107855.96399199976
420,Decile 2,0.4,0.5,0.45,25,-0.013110235510422886,0.015600746459327993,98201.25242799985,107855.96399199976
420,Decile 2,0.5,0.6,0.55,380,0.001309785610379466,0.003045025614214513,98201.25242799985,107855.96399199976
420,Decile 2,0.6,0.7,0.6499999999999999,10,0.03599773755656109,0.03599773755656109,98201.25242799985,107855.96399199976
420,Decile 2,0.7,0.7999999999999999,0.75,2,0.0978846153846154,0.0978846153846154,98201.25242799985,107855.96399199976
420,Decile 2,0.8,0.9,0.8500000000000001,2,0.041944444444444395,0.041944444444444395,98201.25242799985,107855.96399199976
420,Decile 2,0.9,1.0,0.95,14,-0.010392857142857108,0.010392857142857108,98201.25242799985,107855.96399199976
420,Decile 3,0.0,0.1,0.05,52,0.001967866535174228,0.00350408174446636,107883.42173099988,119032.48381899927
420,Decile 3,0.1,0.2,0.15000000000000002,8,-0.07010416666666668,0.07010416666666668,107883.42173099988,119032.48381899927
420,Decile 3,0.2,0.30000000000000004,0.25,11,-0.07229907773386036,0.0756324110671937,107883.42173099988,119032.48381899927
420,Decile 3,0.3,0.4,0.35,13,-0.055215937594768436,0.055215937594768436,107883.42173099988,119032.48381899927
420,Decile 3,0.4,0.5,0.45,25,-0.010617896988612749,0.013908407937517858,107883.42173099988,119032.48381899927
420,Decile 3,0.5,0.6,0.55,377,0.0009136391908547487,0.0034147681170271444,107883.42173099988,119032.48381899927
420,Decile 3,0.6,0.7,0.6499999999999999,12,0.036776018099547524,0.036776018099547524,107883.42173099988,119032.48381899927
420,Decile 3,0.7,0.7999999999999999,0.75,3,0.06376518218623484,0.06376518218623484,107883.42173099988,119032.48381899927
420,Decile 3,0.9,1.0,0.95,16,-0.00868749999999996,0.00868749999999996,107883.42173099988,119032.48381899927
420,Decile 4,0.0,0.1,0.05,65,0.004017780699831982,0.005122507122507123,119047.90504899972,133172.97355199963
420,Decile 4,0.1,0.2,0.15000000000000002,5,-0.07573333333333335,0.07573333333333335,119047.90504899972,133172.97355199963
