category,horizon_min,n,n_unique_markets,raw_predicted_mean,calibrated_predicted_mean,observed_yes_rate,raw_mae,raw_brier,calibrated_mae,calibrated_brier,mean_signed_isotonic_gap,mean_abs_isotonic_gap,share_positive_isotonic_gap,mean_volume
Crypto,780,1699,1699,0.4573719835197174,0.4543849323131252,0.4543849323131254,0.41792289582107117,0.20809514773396112,0.4142530543460539,0.20712652717302696,0.002987051206592147,0.00711116228457061,0.7622130665097115,246939.49184398272
Sports,780,1340,1340,0.4661361940298507,0.47388059701492535,0.47388059701492535,0.352569776119403,0.17919658003731345,0.35182767128166115,0.17591383564083057,-0.007744402985074621,0.024275749839175423,0.36343283582089553,675856.5945910534
Uncategorized,780,537,537,0.4308482309124767,0.409683426443203,0.409683426443203,0.3827513966480447,0.1947858822160149,0.37437884474878735,0.18718942237439368,0.021164804469273747,0.03175069003130405,0.8752327746741154,173568.3304442756
Culture,780,167,167,0.10244910179640719,0.11976047904191617,0.11976047904191617,0.08222155688622754,0.03978327245508982,0.0526715799170889,0.026335789958544454,-0.017311377245508987,0.04365269461077844,0.8562874251497006,568767.208299137
Politics,780,158,158,0.14502215189873421,0.1518987341772152,0.1518987341772152,0.07552215189873417,0.037020305379746835,0.058755274261603374,0.029377637130801694,-0.006876582278481012,0.02165928270042194,0.7531645569620253,2090647.4279143417
Technology,780,97,97,0.14915463917525773,0.2268041237113402,0.2268041237113402,0.18022680412371134,0.10811132474226803,0.17425953199149075,0.08712976599574539,-0.07764948453608247,0.07830927835051546,0.32989690721649484,327531.3654151449
Economy,780,78,78,0.11440384615384619,0.1282051282051282,0.1282051282051282,0.03680128205128204,0.018961368589743583,0.019230769230769232,0.009615384615384616,-0.013801282051282051,0.024749999999999994,0.8589743589743589,3800762.8768163607
World,780,27,27,0.08955555555555555,0.1111111111111111,0.1111111111111111,0.11955555555555557,0.061623944444444446,0.09876543209876544,0.04938271604938272,-0.02155555555555555,0.0477037037037037,0.7777777777777778,5820820.331206615
Science,780,2,2,0.18875,0.0,0.0,0.18875,0.068116625,0.0,0.0,0.18875,0.18875,1.0,201680.56840049993
Crypto,840,1587,1587,0.4548024574669188,0.4543163201008192,0.4543163201008192,0.4122164461247637,0.20511997306238186,0.40799172526748606,0.20399586263374303,0.00048613736609953967,0.009125700826891145,0.16761184625078765,255349.22535581767
Sports,840,1336,1336,0.46589296407185626,0.47380239520958084,0.47380239520958084,0.3522447604790419,0.17924938248502995,0.3523042611541271,0.17615213057706353,-0.007909431137724545,0.025426947745755983,0.42664670658682635,676721.1373126553
Uncategorized,840,506,506,0.4264189723320158,0.4110671936758894,0.41106719367588934,0.3758794466403162,0.19137111561264822,0.3680690576807611,0.18403452884038055,0.015351778656126469,0.028486315956181386,0.8695652173913043,176568.89853655532
Culture,840,167,167,0.10383233532934134,0.11976047904191617,0.11976047904191617,0.08543113772455087,0.04188742215568862,0.06278212805158913,0.031391064025794564,-0.015928143712574856,0.034170428374021185,0.844311377245509,568767.208299137
Politics,840,158,158,0.14421202531645572,0.1518987341772152,0.1518987341772152,0.07492088607594936,0.033969716772151895,0.05171867513639665,0.025859337568198332,-0.00768670886075949,0.029224961747113642,0.7974683544303798,2090647.4279143417
Technology,840,97,97,0.14804123711340206,0.22680412371134023,0.2268041237113402,0.18037113402061855,0.10905457731958762,0.17528004641406705,0.08764002320703351,-0.07876288659793815,0.08067304860088367,0.4020618556701031,327531.3654151449
Economy,840,78,78,0.1131089743589744,0.1282051282051282,0.1282051282051282,0.03500641025641025,0.01757790064102564,0.01282051282051282,0.00641025641025641,-0.015096153846153851,0.025903846153846145,0.8589743589743589,3800762.8768163607
World,840,27,27,0.08911111111111111,0.1111111111111111,0.1111111111111111,0.11911111111111111,0.06098057407407408,0.08641975308641976,0.04320987654320988,-0.021999999999999995,0.0642962962962963,0.8148148148148148,5820820.331206615
Science,840,2,2,0.18275,0.0,0.0,0.18275,0.06552812499999999,0.0,0.0,0.18275,0.18275,1.0,201680.56840049993
Crypto,900,1480,1480,0.4516320945945946,0.452027027027027,0.452027027027027,0.40617195945945944,0.20183731739864863,0.40130953767807215,0.2006547688390361,-0.00039493243243241157,0.008400973572094243,0.1783783783783784,263466.5174035248
Sports,900,1336,1336,0.46625037425149696,0.47380239520958084,0.47380239520958084,0.3518506736526946,0.17894650243263474,0.3517818701353275,0.17589093506766376,-0.007552020958083841,0.02326708444222861,0.4318862275449102,676721.1373126553
Uncategorized,900,471,471,0.4206613588110404,0.4033970276008493,0.4033970276008493,0.36588853503184715,0.18544875743099787,0.3558476702414702,0.1779238351207351,0.017264331210191095,0.031815994338287336,0.8450106157112527,180084.89429411042
Culture,900,167,167,0.10489520958083834,0.11976047904191617,0.11976047904191617,0.08872155688622752,0.04477327994011976,0.07482178500142572,0.03741089250071287,-0.014865269461077845,0.0262125748502994,0.7964071856287425,568767.208299137
Politics,900,158,158,0.14379113924050635,0.1518987341772152,0.1518987341772152,0.07879746835443037,0.037485917721518984,0.05933544303797468,0.02966772151898734,-0.008107594936708856,0.028499999999999994,0.759493670886076,2090647.4279143417
Technology,900,97,97,0.1466185567010309,0.2268041237113402,0.2268041237113402,0.18057731958762888,0.10894332474226806,0.1709212894779905,0.08546064473899526,-0.08018556701030928,0.08353951890034364,0.4329896907216495,327531.3654151449
Economy,900,78,78,0.11483333333333337,0.1282051282051282,0.1282051282051282,0.03576923076923076,0.018153685897435896,0.019230769230769232,0.009615384615384616,-0.013371794871794873,0.02384615384615384,0.8589743589743589,3800762.8768163607
World,900,27,27,0.09227777777777775,0.1111111111111111,0.1111111111111111,0.12227777777777778,0.06373113888888889,0.09876543209876544,0.04938271604938272,-0.018833333333333323,0.045364197530864195,0.8148148148148148,5820820.331206615
Science,900,2,2,0.166,0.0,0.0,0.166,0.05380000000000001,0.0,0.0,0.166,0.166,1.0,201680.56840049993
Crypto,960,1350,1350,0.44676037037037036,0.4525925925925926,0.4525925925925926,0.39775518518518516,0.19763033648148146,0.39242432053543164,0.19621216026771582,-0.005832222222222229,0.015071211956767519,0.18222222222222223,274982.0469731472
Sports,960,1333,1333,0.4660423855963991,0.4741185296324081,0.4741185296324081,0.3521129032258064,0.1791598058889722,0.3514704454224266,0.1757352227112133,-0.00807614403600901,0.02651127355245849,0.42010502625656415,677952.4063353124
Uncategorized,960,455,455,0.41805494505494506,0.39560439560439564,0.3956043956043956,0.36137362637362636,0.18349905274725276,0.3495765993934343,0.1747882996967171,0.02245054945054946,0.037174618929457635,0.832967032967033,181674.7496542022
Culture,960,167,167,0.10410778443113775,0.11976047904191617,0.11976047904191617,0.09216167664670658,0.047765359281437124,0.06958610252023426,0.03479305126011713,-0.015652694610778447,0.038590511285122066,0.8023952095808383,568767.208299137
Politics,960,158,158,0.14300316455696205,0.1518987341772152,0.1518987341772152,0.07871202531645569,0.03689189082278481,0.0623869801084991,0.03119349005424955,-0.00889556962025316,0.022896775165762506,0.7721518987341772,2090647.4279143417
Technology,960,97,97,0.1480360824742268,0.22680412371134018,0.2268041237113402,0.18477835051546387,0.11236559536082474,0.18869661266568483,0.09434830633284243,-0.0787680412371134,0.07969587628865979,0.35051546391752575,327531.3654151449
Economy,960,78,78,0.11407692307692312,0.1282051282051282,0.1282051282051282,0.035410256410256406,0.017440499999999998,0.017094017094017096,0.008547008547008548,-0.01412820512820513,0.024512820512820506,0.8589743589743589,3800762.8768163607
World,960,27,27,0.08859259259259258,0.1111111111111111,0.1111111111111111,0.11933333333333332,0.06275812962962962,0.09876543209876544,0.04938271604938272,-0.022518518518518507,0.04785185185185184,0.7777777777777778,5820820.331206615
Science,960,2,2,0.08075,0.0,0.0,0.08075,0.012488125,0.0,0.0,0.08075,0.08075,1.0,201680.56840049993
Sports,1020,1328,1328,0.4652119728915663,0.47289156626506024,0.47289156626506024,0.35171874999999997,0.17886285636295182,0.35171588419489797,0.175857942097449,-0.007679593373493961,0.02403189724222875,0.4164156626506024,677781.1972397278
Crypto,1020,1250,1250,0.4423152,0.444,0.444,0.3894808,0.1931482364,0.3830475221962427,0.19152376109812136,-0.0016847999999999828,0.01316382376756369,0.2008,285331.61329710856
Uncategorized,1020,422,422,0.41037440758293836,0.3862559241706161,0.3862559241706161,0.3500071090047393,0.1778651125592417,0.3349869478958602,0.1674934739479301,0.024118483412322277,0.04033394094057601,0.8151658767772512,184080.79907622514
Culture,1020,167,167,0.10439820359281438,0.11976047904191617,0.11976047904191617,0.08895508982035925,0.04505254341317365,0.07065868263473053,0.03532934131736527,-0.015362275449101792,0.03176347305389221,0.8143712574850299,568767.208299137
Politics,1020,158,158,0.14465822784810128,0.1518987341772152,0.1518987341772152,0.07830379746835443,0.035750414556962026,0.05651881005566784,0.02825940502783392,-0.007240506329113919,0.0270983937878949,0.7784810126582279,2090647.4279143417
Technology,1020,97,97,0.14737113402061855,0.22680412371134018,0.2268041237113402,0.1835154639175258,0.11155648969072166,0.17168531892607092,0.08584265946303545,-0.07943298969072166,0.08078350515463917,0.4020618556701031,327531.3654151449
Economy,1020,78,78,0.11525000000000002,0.1282051282051282,0.1282051282051282,0.037647435897435896,0.019322560897435892,0.019230769230769232,0.009615384615384616,-0.012955128205128208,0.023801282051282045,0.8589743589743589,3800762.8768163607
World,1020,27,27,0.08833333333333332,0.1111111111111111,0.1111111111111111,0.11870370370370369,0.06226425925925926,0.09876543209876544,0.04938271604938272,-0.02277777777777777,0.04796296296296295,0.7777777777777778,5820820.331206615
Science,1020,2,2,0.07475,0.0,0.0,0.07475,0.010593124999999998,0.0,0.0,0.07475,0.07475,1.0,201680.56840049993
Sports,1080,1314,1314,0.4649855403348554,0.471841704718417,0.471841704718417,0.3502861491628615,0.17806683866057837,0.34956555446785653,0.17478277723392827,-0.006856164383561634,0.025295655993230408,0.4360730593607306,679445.6801382478
Crypto,1080,1130,1130,0.43683097345132743,0.4380530973451327,0.43805309734513276,0.37861681415929205,0.18739254557522125,0.37012323543146264,0.18506161771573135,-0.0012221238938052792,0.015584196442819673,0.2345132743362832,300751.09873519617
Uncategorized,1080,394,394,0.40586548223350255,0.3756345177664975,0.3756345177664975,0.3418705583756345,0.17525184137055838,0.3279425518004198,0.1639712759002099,0.030230964467005097,0.04680033840947548,0.817258883248731,188669.59079327923
Culture,1080,167,167,0.10276946107784432,0.11976047904191617,0.11976047904191617,0.08955988023952094,0.04507518113772455,0.0676828161858102,0.03384140809290509,-0.016991017964071854,0.0352147523135547,0.7964071856287425,568767.208299137
Politics,1080,158,158,0.1446075949367089,0.1518987341772152,0.1518987341772152,0.07646835443037973,0.033835585443037976,0.049156118143459916,0.02457805907172996,-0.007291139240506324,0.03612658227848101,0.8037974683544303,2090647.4279143417
Technology,1080,97,97,0.1457938144329897,0.2268041237113402,0.2268041237113402,0.18569072164948458,0.1143496443298969,0.18233272690519503,0.09116636345259754,-0.08101030927835051,0.08259793814432988,0.41237113402061853,327531.3654151449
Economy,1080,78,78,0.11493589743589745,0.1282051282051282,0.1282051282051282,0.03708974358974359,0.018072621794871794,0.019230769230769232,0.009615384615384616,-0.013269230769230768,0.025935897435897443,0.8589743589743589,3800762.8768163607
World,1080,27,27,0.09129629629629629,0.1111111111111111,0.1111111111111111,0.11833333333333333,0.06002998148148148,0.09876543209876544,0.04938271604938272,-0.01981481481481481,0.04611111111111112,0.7777777777777778,5820820.331206615
Science,1080,2,2,0.0735,0.0,0.0,0.0735,0.010232499999999997,0.0,0.0,0.0735,0.0735,1.0,201680.56840049993
Sports,1140,1304,1304,0.46504102760736205,0.4700920245398773,0.4700920245398773,0.3490072852760736,0.17714707112730063,0.34766774194523153,0.17383387097261577,-0.005050996932515335,0.023578446686040873,0.4279141104294479,665847.5863026737
Crypto,1140,997,997,0.4319222668004012,0.4262788365095286,0.4262788365095286,0.3674398194583751,0.1818877505015045,0.36076114902594336,0.1803805745129717,0.005643430290872622,0.01183962571475109,0.7021063189568706,322139.71268704085
Uncategorized,1140,367,367,0.4000790190735695,0.3814713896457766,0.3814713896457766,0.329858310626703,0.16770883514986376,0.31223405673161914,0.15611702836580957,0.018607629427792934,0.04978256743103817,0.5776566757493188,192765.10685325076
Culture,1140,167,167,0.10331437125748502,0.11976047904191617,0.11976047904191617,0.08971556886227544,0.04490168113772455,0.07359347239586761,0.0367967361979338,-0.016446107784431136,0.02756909258406264,0.7964071856287425,568767.208299137
Politics,1140,158,158,0.1459746835443038,0.1518987341772152,0.1518987341772152,0.07818354430379747,0.03466235443037975,0.04964838255977496,0.024824191279887487,-0.005924050632911393,0.035121659634317855,0.7848101265822784,2090647.4279143417
Technology,1140,97,97,0.14388144329896907,0.2268041237113402,0.2268041237113402,0.18499484536082475,0.11511517783505154,0.17980318650421748,0.08990159325210872,-0.08292268041237114,0.08452061855670102,0.41237113402061853,327531.3654151449
Economy,1140,78,78,0.1147820512820513,0.1282051282051282,0.1282051282051282,0.03771794871794872,0.01844825,0.019230769230769232,0.009615384615384616,-0.013423076923076923,0.026820512820512826,0.8589743589743589,3800762.8768163607
World,1140,27,27,0.09535185185185185,0.1111111111111111,0.1111111111111111,0.12090740740740741,0.06086582407407408,0.09876543209876544,0.04938271604938272,-0.015759259259259247,0.04312962962962962,0.7777777777777778,5820820.331206615
Science,1140,2,2,0.07375,0.0,0.0,0.07375,0.010304124999999997,0.0,0.0,0.07375,0.07375,1.0,201680.56840049993
Sports,1200,1293,1293,0.4654385150812065,0.4694508894044857,0.4694508894044857,0.3478476411446249,0.17652160402165507,0.34692196825214133,0.17346098412607064,-0.0040123743232791855,0.023969425950881938,0.4593967517401392,668212.4896224606
Crypto,1200,897,897,0.4244342251950947,0.4169453734671126,0.4169453734671126,0.35334726867335564,0.17438031633221848,0.34501912439723714,0.1725095621986186,0.007488851727982188,0.012864578303197238,0.6789297658862876,343308.7154353777
Uncategorized,1200,347,347,0.39534149855907774,0.3861671469740634,0.3861671469740634,0.32169884726224784,0.16399500648414989,0.3058539324750383,0.15292696623751914,0.009174351585014421,0.04329729205059358,0.5878962536023055,195496.7766366629
Culture,1200,167,167,0.10283233532934133,0.11976047904191617,0.11976047904191617,0.09242514970059879,0.046436967065868265,0.08006843455945252,0.04003421727972627,-0.01692814371257485,0.02653892215568862,0.7784431137724551,568767.208299137
Politics,1200,158,158,0.14749367088607596,0.1518987341772152,0.1518987341772152,0.0771139240506329,0.033723066455696206,0.04066519756060062,0.020332598780300314,-0.0044050632911392384,0.04404227950597037,0.7784810126582279,2090647.4279143417
Technology,1200,97,97,0.1445721649484536,0.2268041237113402,0.2268041237113402,0.18542783505154636,0.11548125515463917,0.1794305351006382,0.08971526755031911,-0.08223195876288661,0.08394329896907217,0.422680412371134,327531.3654151449
Economy,1200,78,78,0.11733974358974358,0.1282051282051282,0.1282051282051282,0.039993589743589734,0.0208841891025641,0.019230769230769232,0.009615384615384616,-0.010865384615384615,0.02396794871794871,0.8589743589743589,3800762.8768163607
World,1200,27,27,0.09585185185185184,0.1111111111111111,0.1111111111111111,0.12214814814814813,0.06241842592592593,0.09876543209876544,0.04938271604938272,-0.01525925925925925,0.042888888888888886,0.7777777777777778,5820820.331206615
Science,1200,2,2,0.073,0.0,0.0,0.073,0.010089999999999998,0.0,0.0,0.073,0.073,1.0,201680.56840049993
Sports,1260,1281,1281,0.46490788446526154,0.46604215456674475,0.46604215456674475,0.3463302107728337,0.17564806986729117,0.34529254769240203,0.17264627384620101,-0.0011342701014832026,0.02285735442944943,0.4879000780640125,671879.0946798294
Crypto,1260,768,768,0.410599609375,0.4049479166666667,0.4049479166666667,0.329052734375,0.16181802766927084,0.318274746909981,0.15913737345499052,0.0056516927083333475,0.014493183276368116,0.61328125,377531.10805305705
Uncategorized,1260,325,325,0.38899230769230764,0.3784615384615384,0.37846153846153846,0.31091230769230765,0.15889727461538464,0.2932331046562546,0.1466165523281273,0.010530769230769234,0.03543622536855934,0.5938461538461538,199963.92312457235
Culture,1260,167,167,0.10081137724550898,0.11976047904191617,0.11976047904191617,0.09512275449101794,0.04896225598802395,0.08290086493679308,0.04145043246839654,-0.01894910179640718,0.031581170991350625,0.7784431137724551,568767.208299137
Politics,1260,158,158,0.1478006329113924,0.1518987341772152,0.1518987341772152,0.07902848101265822,0.03487390348101266,0.046846262036135455,0.023423131018067724,-0.004098101265822782,0.03933465866060802,0.7721518987341772,2090647.4279143417
Technology,1260,97,97,0.143,0.2268041237113402,0.2268041237113402,0.18901030927835047,0.11897078350515464,0.19071661442795468,0.09535830721397731,-0.0838041237113402,0.08465979381443299,0.32989690721649484,327531.3654151449
Economy,1260,78,78,0.11882051282051283,0.1282051282051282,0.1282051282051282,0.04161538461538461,0.022710814102564106,0.019230769230769232,0.009615384615384616,-0.009384615384615384,0.02302564102564102,0.8589743589743589,3800762.8768163607
World,1260,27,27,0.09564814814814815,0.1111111111111111,0.1111111111111111,0.11972222222222222,0.05995558333333334,0.08641975308641976,0.04320987654320989,-0.015462962962962958,0.0449074074074074,0.8148148148148148,5820820.331206615
Science,1260,2,2,0.073,0.0,0.0,0.073,0.010089999999999998,0.0,0.0,0.073,0.073,1.0,201680.56840049993
Sports,1320,1262,1262,0.46469968304278925,0.4635499207606973,0.4635499207606973,0.3446426307448494,0.17502954397781298,0.3440588982287417,0.17202944911437087,0.0011497622820919012,0.022960635691170538,0.5015847860538827,676143.4617606406
Crypto,1320,661,661,0.39715658093797274,0.3903177004538578,0.3903177004538578,0.3029841149773071,0.14853896180030257,0.291735259365159,0.14586762968257944,0.006838880484114976,0.017269524273837458,0.632375189107413,415164.2136012871
Uncategorized,1320,287,287,0.37622473867595824,0.3623693379790941,0.3623693379790941,0.286911149825784,0.14758225174216028,0.2670345208469808,0.13351726042349038,0.013855400696864124,0.04383507036745741,0.6689895470383276,210141.77275519175
Culture,1320,167,167,0.10090119760479042,0.11976047904191617,0.11976047904191617,0.09580538922155687,0.04891301946107785,0.07681779298545766,0.03840889649272884,-0.01885928143712575,0.03760778443113772,0.8023952095808383,568767.208299137
Politics,1320,158,158,0.14998101265822783,0.1518987341772152,0.1518987341772152,0.08163291139240506,0.03686811075949367,0.052918424753867786,0.026459212376933893,-0.0019177215189873377,0.03547187060478199,0.7784810126582279,2090647.4279143417
Technology,1320,97,97,0.14189175257731956,0.2268041237113402,0.2268041237113402,0.18871649484536082,0.11882886855670105,0.1923557542114243,0.09617787710571214,-0.08491237113402061,0.08580927835051545,0.3402061855670103,327531.3654151449
Economy,1320,78,78,0.1191346153846154,0.1282051282051282,0.1282051282051282,0.04122435897435897,0.021795407051282047,0.019230769230769232,0.009615384615384616,-0.009070512820512818,0.022891025641025638,0.8589743589743589,3800762.8768163607
World,1320,27,27,0.10059259259259258,0.1111111111111111,0.1111111111111111,0.12059259259259261,0.0599627962962963,0.09259259259259259,0.046296296296296294,-0.010518518518518517,0.03281481481481481,0.8148148148148148,5820820.331206615
Science,1320,2,2,0.068,0.0,0.0,0.068,0.00872,0.0,0.0,0.068,0.068,1.0,201680.56840049993
Sports,1380,1235,1235,0.46430040485829965,0.4631578947368421,0.4631578947368421,0.34063076923076924,0.17285707773279355,0.3400516216436663,0.17002581082183316,0.00114251012145751,0.02240098354538128,0.5004048582995951,683347.5433424142
Crypto,1380,555,555,0.37598468468468477,0.37117117117117115,0.37117117117117115,0.2659234234234234,0.1293799481981982,0.25177982965217005,0.12588991482608505,0.004813513513513507,0.02476288486288485,0.7531531531531531,465267.16582774924
Uncategorized,1380,270,270,0.3670407407407407,0.3481481481481481,0.34814814814814815,0.2738481481481482,0.14149372222222223,0.25641859205077594,0.12820929602538797,0.018892592592592603,0.04768888888888889,0.7333333333333333,215510.34811787787
Culture,1380,167,167,0.10033832335329343,0.11976047904191617,0.11976047904191617,0.0963263473053892,0.04924924401197604,0.08062057702776265,0.04031028851388133,-0.019422155688622753,0.03534485574305934,0.7844311377245509,568767.208299137
Politics,1380,158,158,0.1500474683544304,0.1518987341772152,0.1518987341772152,0.08118037974683542,0.03590787183544304,0.0500095895665516,0.025004794783275792,-0.0018512658227848055,0.04096518987341772,0.7784810126582279,2090647.4279143417
Technology,1380,97,97,0.1402577319587629,0.2268041237113402,0.2268041237113402,0.1873298969072165,0.11777289690721651,0.18275241368024875,0.09137620684012439,-0.08654639175257732,0.08743053510063818,0.3402061855670103,327531.3654151449
Economy,1380,78,78,0.11744230769230768,0.1282051282051282,0.1282051282051282,0.039749999999999994,0.01938391346153846,0.019230769230769232,0.009615384615384616,-0.010762820512820511,0.025391025641025636,0.8589743589743589,3800762.8768163607
World,1380,27,27,0.10096296296296296,0.1111111111111111,0.1111111111111111,0.12392592592592593,0.06159385185185186,0.09259259259259259,0.046296296296296294,-0.010148148148148147,0.03659259259259259,0.8518518518518519,5820820.331206615
Science,1380,2,2,0.0685,0.0,0.0,0.0685,0.008788250000000001,0.0,0.0,0.0685,0.0685,1.0,201680.56840049993
Sports,1440,1226,1226,0.4637157422512235,0.46166394779771613,0.46166394779771613,0.3389506525285481,0.17151603119902123,0.33731025918065266,0.16865512959032633,0.0020517944535073536,0.021308120770823266,0.5570962479608483,684529.8864880372
Crypto,1440,512,512,0.36378710937500003,0.35546875,0.35546875,0.246810546875,0.1195968154296875,0.23259109501519637,0.1162955475075982,0.008318359375000013,0.02137494891901062,0.8125,492409.62492175354
Uncategorized,1440,263,263,0.36219011406844104,0.34220532319391633,0.34220532319391633,0.2663878326996198,0.13753697718631178,0.2476387513180177,0.12381937565900886,0.019984790874524726,0.05136230309614339,0.7034220532319392,217745.704925137
Culture,1440,167,167,0.10056886227544912,0.11976047904191617,0.11976047904191617,0.09775449101796405,0.050199449101796405,0.07834331337325348,0.039171656686626755,-0.01919161676646706,0.03844910179640719,0.7904191616766467,568767.208299137
Politics,1440,158,158,0.15005379746835443,0.1518987341772152,0.1518987341772152,0.08207278481012657,0.036435944620253166,0.05175335957167677,0.025876679785838384,-0.001844936708860757,0.03932185405807893,0.8164556962025317,2090647.4279143417
Technology,1440,97,97,0.1392164948453608,0.2268041237113402,0.2268041237113402,0.186659793814433,0.11768745360824742,0.1793499012235005,0.08967495061175025,-0.08758762886597939,0.08978770523100421,0.38144329896907214,327531.3654151449
Economy,1440,78,78,0.11786538461538462,0.1282051282051282,0.1282051282051282,0.039557692307692294,0.019499137820512817,0.019230769230769232,0.009615384615384616,-0.01033974358974359,0.024814102564102557,0.8589743589743589,3800762.8768163607
World,1440,27,27,0.1003333333333333,0.1111111111111111,0.1111111111111111,0.11662962962962962,0.05482438888888889,0.05925925925925926,0.029629629629629634,-0.010777777777777778,0.059407407407407395,0.8518518518518519,5820820.331206615
Science,1440,2,2,0.08775000000000001,0.0,0.0,0.08775000000000001,0.014630625000000001,0.0,0.0,0.08775000000000001,0.08775000000000001,1.0,201680.56840049993
Sports,2880,1153,1153,0.4608217692974849,0.46313963573287076,0.46313963573287076,0.3331053772766696,0.16819527862098876,0.33058004196795976,0.16529002098397988,-0.002317866435385952,0.019608290025553556,0.4492627927146574,677416.7939578235
Crypto,2880,317,317,0.2906230283911672,0.27129337539432175,0.27129337539432175,0.12227287066246056,0.0543522689274448,0.09785543257672473,0.048927716288362365,0.01932965299684543,0.03130110943476737,0.7791798107255521,692724.9373585009
Uncategorized,2880,209,209,0.3265023923444976,0.3062200956937799,0.3062200956937799,0.21608612440191388,0.11333706459330144,0.1992113150007887,0.09960565750039432,0.020282296650717707,0.04761554235238445,0.6507177033492823,236107.5498546844
Culture,2880,165,165,0.09940606060606061,0.12121212121212122,0.12121212121212122,0.10912727272727273,0.057972275757575756,0.09246753246753248,0.04623376623376624,-0.02180606060606061,0.04637575757575756,0.7575757575757576,573847.1758207931
Politics,2880,158,158,0.15415189873417723,0.1518987341772152,0.1518987341772152,0.10541772151898733,0.051082689873417714,0.08892259231173075,0.044461296155865374,0.0022531645569620314,0.02450680549884306,0.7468354430379747,2090647.4279143417
Technology,2880,93,93,0.13462365591397848,0.23655913978494625,0.23655913978494625,0.19239784946236557,0.12391267741935483,0.18109959037378393,0.09054979518689196,-0.10193548387096775,0.10576881720430109,0.2903225806451613,337023.2939929254
Economy,2880,78,78,0.12162820512820513,0.1282051282051282,0.1282051282051282,0.04056410256410255,0.016990628205128207,0.017094017094017096,0.008547008547008548,-0.006576923076923076,0.028897435897435892,0.8589743589743589,3800762.8768163607
World,2880,27,27,0.11437037037037036,0.1111111111111111,0.1111111111111111,0.11474074074074075,0.051948999999999995,0.05925925925925926,0.029629629629629634,0.003259259259259264,0.05548148148148148,0.8888888888888888,5820820.331206615
Science,2880,2,2,0.0905,0.0,0.0,0.0905,0.015162499999999999,0.0,0.0,0.0905,0.0905,1.0,201680.56840049993
